Longitude,Latitude
-68.1643832,-67.56383697
-68.16435927,-67.56380464
-68.16432835,-67.56376408
-68.1643106,-67.56374226
-68.16435429,-67.56371551
-68.16436942,-67.56368916
-68.16438674,-67.56363688
-68.16441078,-67.56359756
-68.16441835,-67.56358439
-68.1644613,-67.56351215
-68.16462489,-67.56347986
-68.16462489,-67.56347986
-68.16465832,-67.56346587
-68.1647403,-67.56341155
-68.16485164,-67.56336649
-68.16487321,-67.56335785
-68.16501652,-67.56337023
-68.16509275,-67.56337951
-68.16521208,-67.56339539
-68.16546692,-67.56341768
-68.16567414,-67.56339446
-68.16572076,-67.56338727
-68.16594737,-67.56336941
-68.16600126,-67.56336571
-68.16602474,-67.56333587
-68.16612204,-67.56331016
-68.16614279,-67.56330378
-68.16631693,-67.56324206
-68.16692633,-67.56306783
-68.16696299,-67.56305672
-68.16707026,-67.56302298
-68.16728347,-67.5629553
-68.16737133,-67.56292815
-68.16762371,-67.56278287
-68.16770595,-67.56273574
-68.16769555,-67.56265772
-68.16771226,-67.56265072
-68.1677431,-67.56256468
-68.16770518,-67.56251589
-68.16765947,-67.56244918
-68.16752706,-67.56235487
-68.16751243,-67.56222127
-68.16742788,-67.56219161
-68.16732136,-67.5620726
-68.16727428,-67.56202957
-68.16727188,-67.56201248
-68.16724258,-67.56196739
-68.16722106,-67.56194022
-68.16718852,-67.56190419
-68.16714799,-67.56179528
-68.16710882,-67.56168658
-68.16708124,-67.56156533
-68.16708949,-67.56144717
-68.16706969,-67.56135576
-68.16712269,-67.5612158
-68.16720251,-67.56116352
-68.16724026,-67.56113348
-68.16725375,-67.5611236
-68.16733043,-67.56099681
-68.16728991,-67.5608879
-68.16728306,-67.56078415
-68.16729557,-67.5606977
-68.16725639,-67.560589
-68.16726024,-67.56053465
-68.1672797,-67.56049225
-68.16729375,-67.56046096
-68.16731082,-67.56038954
-68.16727773,-67.56036297
-68.16725002,-67.56033724
-68.16722716,-67.56030985
-68.1671836,-67.56025303
-68.16724364,-67.56008548
-68.16723679,-67.55998173
-68.16725949,-67.55993027
-68.16729436,-67.55984484
-68.16738611,-67.55972753
-68.16737997,-67.55969315
-68.16740451,-67.55966825
-68.16744726,-67.55954104
-68.16749041,-67.55949988
-68.16749799,-67.55947476
-68.16765767,-67.55932246
-68.16785385,-67.55926651
-68.16812227,-67.55917146
-68.16820957,-67.55915378
-68.16830927,-67.55913321
-68.16845316,-67.5591003
-68.16867276,-67.55905033
-68.16876006,-67.55903264
-68.16887107,-67.55900425
-68.16893089,-67.55899192
-68.16916747,-67.55893021
-68.16930758,-67.55890388
-68.16936472,-67.55887919
-68.16950511,-67.5588362
-68.16967461,-67.55878333
-68.16978163,-67.5587185
-68.16982691,-67.55869916
-68.1698642,-67.55860695
-68.16990627,-67.55857278
-68.16993029,-67.55853347
-68.16999179,-67.55846884
-68.17006408,-67.55839393
-68.170175,-67.558227
-68.170232,-67.55809959
-68.1702844,-67.55798103
-68.17032438,-67.55788923
-68.17034594,-67.55788058
-68.17039557,-67.55783325
-68.17045271,-67.55779662
-68.17051121,-67.55776019
-68.17062335,-67.55768899
-68.17072906,-67.55758814
-68.17075497,-67.5575515
-68.17080246,-67.55748235
-68.17084427,-67.55742904
-68.1710488,-67.55735765
-68.17114016,-67.5573167
-68.1715956,-67.55711175
-68.1716309,-67.55710044
-68.17186155,-67.55702349
-68.17210563,-67.55697248
-68.17223414,-67.55694677
-68.17235752,-67.55692744
-68.17264178,-67.55683959
-68.17298015,-67.55676719
-68.17352588,-67.55672653
-68.17369099,-67.55671358
-68.17452138,-67.55669499
-68.17502824,-67.55672718
-68.17542679,-67.55678817
-68.17594618,-67.55695602
-68.17608294,-67.55701039
-68.17613814,-67.55703077
-68.17636974,-67.55706621
-68.17654448,-67.55712161
-68.17665618,-67.55719841
-68.17686325,-67.55725876
-68.17707032,-67.5573191
-68.17732049,-67.5573741
-68.17800077,-67.55746147
-68.17841363,-67.55751032
-68.17855854,-67.55751816
-68.17877211,-67.55753651
-68.17891214,-67.55756987
-68.17913703,-67.55759234
-68.17937085,-67.55755408
-68.1796836,-67.55751357
-68.17990314,-67.55748745
-68.18027032,-67.55742183
-68.18060111,-67.55737452
-68.18100274,-67.55733567
-68.18126483,-67.55731367
-68.18131871,-67.55729803
-68.18164652,-67.55726699
-68.18169097,-67.55726184
-68.18192452,-67.55722832
-68.18196358,-67.55722235
-68.18206188,-67.55722545
-68.18231103,-67.5572158
-68.18251142,-67.55721541
-68.18257365,-67.55720821
-68.18278564,-67.55718333
-68.1831237,-67.55713952
-68.18333139,-67.55709487
-68.18357706,-67.55705125
-68.18363363,-67.55703602
-68.18397791,-67.55694301
-68.18423113,-67.55687428
-68.1848561,-67.55671913
-68.18505247,-67.55667036
-68.18507726,-67.5566646
-68.18548105,-67.55656397
-68.18583258,-67.5564864
-68.18625659,-67.55635304
-68.18635705,-67.55634214
-68.18645887,-67.55633144
-68.18665816,-67.55636192
-68.18684692,-67.55643378
-68.18697698,-67.55649904
-68.18717113,-67.55657172
-68.18737254,-67.55667178
-68.18760304,-67.55678584
-68.18784775,-67.55703103
-68.18794141,-67.55716237
-68.1880809,-67.55724101
-68.18811427,-67.55729865
-68.18812853,-67.55733427
-68.18824512,-67.55740941
-68.18827582,-67.55741888
-68.18831971,-67.55743515
-68.18841772,-67.55751461
-68.18844115,-67.55753252
-68.18854726,-67.55754159
-68.18865338,-67.55755065
-68.18871588,-67.55753872
-68.18887804,-67.5575062
-68.18895157,-67.55750312
-68.18901837,-67.55749901
-68.18934483,-67.55747968
-68.18953393,-67.55743934
-68.18964544,-67.55742535
-68.18987871,-67.5573846
-68.18996248,-67.55736876
-68.19010497,-67.55734756
-68.19015885,-67.55733192
-68.1902903,-67.55731381
-68.19036061,-67.55728397
-68.19043442,-67.55725227
-68.19050123,-67.55722428
-68.19063402,-67.55720638
-68.19067174,-67.55717633
-68.19077708,-67.55709214
-68.19083258,-67.55704809
-68.19087838,-67.55701927
-68.19098936,-67.55697893
-68.19114074,-67.55694477
-68.19137803,-67.55692852
-68.19144968,-67.55692276
-68.19164524,-67.55687624
-68.1916948,-67.55686472
-68.19182328,-67.55683899
-68.19190732,-67.55681841
-68.19203957,-67.5567861
-68.19216537,-67.55674802
-68.1923251,-67.55669842
-68.1925519,-67.55662802
-68.19268604,-67.55657451
-68.19272187,-67.55652984
-68.19273723,-67.5565107
-68.19276202,-67.55649299
-68.19279893,-67.55642939
-68.19280406,-67.55638719
-68.1928838,-67.55631103
-68.19309686,-67.55625525
-68.19320863,-67.55623652
-68.19324176,-67.55622726
-68.19327866,-67.55622335
-68.19368295,-67.55613711
-68.19383836,-67.55610356
-68.1939531,-67.55606857
-68.19398973,-67.55605746
-68.19404926,-67.55600208
-68.19408482,-67.55598603
-68.19407701,-67.55596812
-68.1940859,-67.55595515
-68.194115,-67.55590945
-68.19415325,-67.55586993
-68.19414706,-67.55583555
-68.19414033,-67.55581064
-68.19413603,-67.55577894
-68.19442019,-67.55569105
-68.19463323,-67.55563527
-68.19478352,-67.55562004
-68.19487698,-67.5556009
-68.19493812,-67.55555294
-68.19505582,-67.55550169
-68.19508681,-67.55542285
-68.19511536,-67.55538662
-68.1951695,-67.55531848
-68.19517247,-67.5552664
-68.19517355,-67.55523552
-68.19517598,-67.55521679
-68.1951873,-67.55516121
-68.19520913,-67.55508814
-68.19516712,-67.55501485
-68.19509927,-67.55489464
-68.20304582,-67.55301479
-68.20299324,-67.55269634
-68.20279308,-67.55229803
-68.20265409,-67.55209054
-68.20262851,-67.55205081
-68.20260614,-67.55195427
-68.20259105,-67.55189704
-68.20269281,-67.55176695
-68.20284197,-67.55169901
-68.20298038,-67.55167719
-68.20315459,-67.55165845
-68.20426293,-67.55166788
-68.2048952,-67.5516905
-68.2052221,-67.55170942
-68.20534435,-67.551709
-68.2054938,-67.55170797
-68.20560338,-67.55166741
-68.20599809,-67.55152
-68.20624416,-67.55139525
-68.20638038,-67.55131578
-68.20645496,-67.55128182
-68.20668381,-67.55119741
-68.20705693,-67.55098701
-68.20712153,-67.55092525
-68.2071691,-67.55069614
-68.20714153,-67.55042689
-68.20734823,-67.55019345
-68.20754044,-67.55009628
-68.20759427,-67.55006869
-68.37033309,-67.55009865
-68.37097115,-67.55022637
-68.37164125,-67.55035178
-68.37174346,-67.55037204
-68.37245108,-67.5505079
-68.37260652,-67.55055054
-68.37293008,-67.55064012
-68.37371637,-67.55084752
-68.37382375,-67.55087333
-68.37392169,-67.55089771
-68.37432883,-67.55099995
-68.37612664,-67.55142023
-68.37672652,-67.55151112
-68.37705948,-67.55156157
-68.37765802,-67.55165225
-68.37792043,-67.55170155
-68.3782288,-67.55174111
-68.37833004,-67.55173976
-68.3784416,-67.5517495
-68.37864431,-67.55174205
-68.37905636,-67.55171624
-68.37937536,-67.55170494
-68.37970185,-67.55172102
-68.37996128,-67.55173408
-68.38040677,-67.55174672
-68.38043991,-67.55174935
-68.38100134,-67.55177955
-68.38135828,-67.55179785
-68.38155556,-67.55181819
-68.38166522,-67.55182526
-68.38170724,-67.55182686
-68.38174588,-67.55184225
-68.38191777,-67.55185398
-68.38375445,-67.55216317
-68.38428697,-67.55224382
-68.38474129,-67.55231262
-68.38500553,-67.55235264
-68.38508642,-67.55236489
-68.38523396,-67.552361
-68.38540106,-67.55234577
-68.38566911,-67.55239113
-68.38580584,-67.55241422
-68.38604579,-67.55247918
-68.38634623,-67.55250083
-68.38640499,-67.55250734
-68.38689654,-67.55255077
-68.38722847,-67.55253903
-68.38728421,-67.55253794
-68.38737466,-67.55253494
-68.3882532,-67.55257973
-68.38864264,-67.55258624
-68.38902369,-67.5525557
-68.38905111,-67.55255031
-68.38945714,-67.55245202
-68.38957054,-67.55242388
-68.39003386,-67.55234856
-68.39040762,-67.55228592
-68.39076985,-67.55232168
-68.3909658,-67.55234181
-68.39137735,-67.55238266
-68.39151757,-67.55240389
-68.39165486,-67.55242944
-68.39193158,-67.55247849
-68.39208236,-67.55250608
-68.39229785,-67.55254347
-68.39273736,-67.55263863
-68.39327127,-67.55271945
-68.39375044,-67.5528516
-68.39395104,-67.55302981
-68.39408636,-67.55319575
-68.39446668,-67.5535347
-68.39476509,-67.55362756
-68.39481587,-67.55364479
-68.39477514,-67.55375785
-68.39554986,-67.55419941
-68.39596514,-67.5543195
-68.39626267,-67.55440268
-68.39639695,-67.55442062
-68.3966709,-67.55445731
-68.39676405,-67.55448333
-68.39713552,-67.55458247
-68.39737631,-67.55467375
-68.39753844,-67.55473406
-68.39803171,-67.55492793
-68.39821001,-67.55504791
-68.3982454,-67.55508903
-68.39831529,-67.55510438
-68.39834866,-67.55513089
-68.39848641,-67.55523281
-68.39872497,-67.5552856
-68.39892735,-67.55532814
-68.39923569,-67.55541295
-68.39940661,-67.55546028
-68.39958944,-67.55551417
-68.39999375,-67.55563735
-68.40018039,-67.55575381
-68.40052964,-67.55586388
-68.40075709,-67.55593645
-68.40087542,-67.55597581
-68.40124896,-67.55606094
-68.40152439,-67.55616699
-68.40162339,-67.55621297
-68.40187747,-67.55633964
-68.40215347,-67.55647677
-68.4022799,-67.55654597
-68.40249645,-67.55663358
-68.40253511,-67.55664896
-68.40261243,-67.55667974
-68.40295823,-67.55679166
-68.40334583,-67.55693852
-68.40382516,-67.55707064
-68.40421277,-67.5572175
-68.40453296,-67.55735416
-68.40462793,-67.55748536
-68.40480169,-67.55760225
-68.40485429,-67.55763882
-68.40507895,-67.55772765
-68.40516156,-67.55777591
-68.40532678,-67.55787243
-68.40536252,-67.55789214
-68.4057006,-67.55801004
-68.40581625,-67.55804899
-68.4062166,-67.55825738
-68.40644511,-67.55840878
-68.40655527,-67.55854943
-68.40657629,-67.55857884
-68.4069,-67.55871363
-68.40730058,-67.55877422
-68.40736386,-67.55877186
-68.40768205,-67.55875083
-68.40772566,-67.55874789
-68.40778253,-67.55875172
-68.40799923,-67.5587368
-68.40828482,-67.55871561
-68.40879148,-67.55865871
-68.40881868,-67.55865805
-68.40893681,-67.55864492
-68.40902211,-67.55863636
-68.4093541,-67.55853873
-68.40985931,-67.55849829
-68.41036529,-67.55845558
-68.41097705,-67.55845986
-68.41281351,-67.55862069
-68.41343935,-67.5586867
-68.41426695,-67.55878082
-68.41529071,-67.55890697
-68.41591656,-67.55897297
-68.41646205,-67.5590292
-68.4165368,-67.55904288
-68.41672508,-67.55906896
-68.41714346,-67.55912743
-68.41724001,-67.55913964
-68.41803506,-67.55923358
-68.41872702,-67.55930955
-68.41974145,-67.55952009
-68.42024788,-67.55962762
-68.4206779,-67.55974267
-68.42072467,-67.55975928
-68.42102153,-67.55991858
-68.41080601,-67.58403604
-68.41107724,-67.58419624
-68.41147408,-67.58443263
-68.41177191,-67.58469223
-68.41183776,-67.58475225
-68.41185197,-67.58485455
-68.41188063,-67.58508302
-68.41180547,-67.58545082
-68.41168771,-67.58562618
-68.4116606,-67.5856674
-68.41144958,-67.58595983
-68.41106522,-67.58614978
-68.41091467,-67.58622719
-68.41086797,-67.58625114
-68.41077458,-67.58629903
-68.41050284,-67.58642253
-68.41045209,-67.58644586
-68.40975365,-67.58676245
-68.40957832,-67.58681705
-68.40954086,-67.58684716
-68.40924895,-67.58695092
-68.40917581,-67.58700187
-68.40901265,-67.58711554
-68.40897113,-67.58714503
-68.40881293,-67.5872976
-68.40883478,-67.5874106
-68.40885797,-67.58743795
-68.40886102,-67.58747418
-68.40890154,-67.58750891
-68.40889839,-67.58754659
-68.40892429,-67.58757435
-68.40902581,-67.58761353
-68.40907916,-67.58763589
-68.40918935,-67.58767876
-68.40953567,-67.58779069
-68.40979016,-67.58791735
-68.41011084,-67.58805401
-68.41032291,-67.5882005
-68.4106488,-67.58842856
-68.41119621,-67.58871869
-68.41135753,-67.58885989
-68.41143915,-67.58893183
-68.41157269,-67.58909984
-68.41157755,-67.58915542
-68.41158863,-67.5892954
-68.41159628,-67.5893061
-68.41158436,-67.58932814
-68.41152373,-67.58944537
-68.41161888,-67.58957658
-68.41166639,-67.5896076
-68.41179,-67.58969781
-68.41167585,-67.58996911
-68.4116384,-67.59005645
-68.41158486,-67.59018191
-68.41155065,-67.59021489
-68.41139277,-67.59031744
-68.41119718,-67.59042621
-68.41058956,-67.59071839
-68.41023143,-67.59084077
-68.41018127,-67.59103828
-68.410219,-67.59108928
-68.41046627,-67.59141278
-68.41052392,-67.59148825
-68.41049482,-67.59168655
-68.41039582,-67.59191007
-68.4101166,-67.59210398
-68.40992114,-67.59236778
-68.40985184,-67.59256717
-68.40984318,-67.59259209
-68.40979168,-67.59281801
-68.40977796,-67.59287794
-68.40980808,-67.59314719
-68.40982557,-67.5933096
-68.40983685,-67.59341623
-68.40995037,-67.59360506
-68.4096958,-67.59392433
-68.40936308,-67.59416979
-68.40917917,-67.5943471
-68.40899525,-67.59452442
-68.40879762,-67.59479028
-68.40854614,-67.59495739
-68.40813561,-67.59527934
-68.40787369,-67.59568097
-68.4074502,-67.5960892
-68.40718826,-67.59649082
-68.40694501,-67.59692865
-68.40693567,-67.59702502
-68.40690272,-67.59736106
-68.40680748,-67.59756131
-68.40671642,-67.59777411
-68.40646951,-67.59800154
-68.40636008,-67.59809948
-68.40611925,-67.59831352
-68.40609437,-67.598336
-68.40547915,-67.59888222
-68.40505555,-67.59929045
-68.40472597,-67.59968187
-68.4046664,-67.59974681
-68.40453071,-67.59989564
-68.43030083,-67.5802935
-68.43016185,-67.58035836
-68.42970173,-67.58057503
-68.42889939,-67.58084018
-68.42822209,-67.58094539
-68.42805629,-67.58097282
-68.42768215,-67.58103557
-68.42700565,-67.58116712
-68.42694265,-67.58117669
-68.4264938,-67.58123769
-68.42644317,-67.58124435
-68.42550325,-67.58135283
-68.42539516,-67.58138181
-68.42507784,-67.58146505
-68.42454572,-67.58153256
-68.42422027,-67.58158596
-68.42389482,-67.58163935
-68.42333493,-67.58173366
-68.4230627,-67.58179748
-68.42293761,-67.58182628
-68.4227259,-67.58187539
-68.4222174,-67.58196076
-68.42188575,-67.5820156
-68.42126891,-67.58210607
-68.42114222,-67.58211079
-68.42109508,-67.58211559
-68.42096694,-67.58213678
-68.42089043,-67.58214431
-68.42047719,-67.58218445
-68.41982625,-67.58229123
-68.41902696,-67.58231361
-68.41893042,-67.58231334
-68.41876592,-67.58231234
-68.41864181,-67.58230553
-68.41769462,-67.58226265
-68.41737306,-67.58227609
-68.4172275,-67.58233518
-68.41714853,-67.58236618
-68.4170231,-67.58241639
-68.41684424,-67.58248952
-68.41665095,-67.58252233
-68.41619114,-67.58259835
-68.41574136,-67.58273549
-68.41502287,-67.58283205
-68.41424896,-67.5828344
-68.4139869,-67.58281152
-68.41332864,-67.58275502
-68.41311597,-67.58273721
-68.41290331,-67.5827194
-68.41171895,-67.58274559
-68.41062192,-67.58285172
-68.41053011,-67.58286647
-68.41032275,-67.58292338
-68.41026144,-67.58294034
-68.41006994,-67.58299249
-68.40981229,-67.58306326
-68.40970551,-67.58309244
-68.40964419,-67.58310941
-68.40958569,-67.58313873
-68.40945687,-67.58320273
-68.40932591,-67.58326879
-68.40928734,-67.58337981
-68.40930141,-67.58341293
-68.40933519,-67.58350388
-68.40934982,-67.58353948
-68.40941892,-67.58357376
-68.40959808,-67.58366759
-68.40994263,-67.58371487
-68.41080601,-67.58403604
-68.42102153,-67.55991858
-68.42117052,-67.5600007
-68.42153056,-67.56017432
-68.42196336,-67.56079762
-68.4221655,-67.56112381
-68.42223616,-67.56134191
-68.42227594,-67.56146475
-68.42280174,-67.56222131
-68.42313961,-67.56256561
-68.42362247,-67.56299142
-68.42426587,-67.56341287
-68.42485469,-67.56373786
-68.42507614,-67.56384045
-68.42542941,-67.5640011
-68.42550791,-67.5640368
-68.42583364,-67.56419091
-68.42589752,-67.56421963
-68.42633552,-67.56444315
-68.42708072,-67.56482512
-68.4274814,-67.56503345
-68.42759942,-67.56511088
-68.42790588,-67.56530021
-68.42799927,-67.56536677
-68.42816546,-67.56548962
-68.42818299,-67.5656973
-68.42819919,-67.56580226
-68.4282429,-67.56609019
-68.42822253,-67.56617772
-68.42818418,-67.56637458
-68.42816563,-67.56648145
-68.42813892,-67.56663238
-68.42809294,-67.56694968
-68.42809353,-67.56698077
-68.42809673,-67.56702893
-68.42815476,-67.56714021
-68.42837086,-67.56754954
-68.428389,-67.56758328
-68.42921953,-67.56812115
-68.42964933,-67.56845069
-68.42986314,-67.56869039
-68.42969368,-67.56907726
-68.42915375,-67.56952502
-68.42838839,-67.57011516
-68.42812714,-67.57051679
-68.42783679,-67.57094502
-68.42777384,-67.57118824
-68.42773476,-67.57134207
-68.42806129,-67.57192067
-68.42862054,-67.57220061
-68.42882454,-67.57230055
-68.4290419,-67.5724645
-68.42917201,-67.57256043
-68.42926761,-67.57275606
-68.42950879,-67.57290453
-68.42970274,-67.57304587
-68.42981789,-67.57312762
-68.42993938,-67.57314596
-68.42998257,-67.57315248
-68.43004736,-67.57316227
-68.43005132,-67.57317955
-68.43029188,-67.5731658
-68.43040231,-67.57315863
-68.43063747,-67.57314406
-68.43081471,-67.57313267
-68.43087959,-67.57312578
-68.43116309,-67.57309466
-68.43164162,-67.57307869
-68.43177526,-67.57309886
-68.43184141,-67.57310884
-68.43202971,-67.57322548
-68.43220306,-67.57343046
-68.43224491,-67.5736132
-68.4324204,-67.57381611
-68.43265056,-67.57411549
-68.43293406,-67.57451114
-68.43300209,-67.5746716
-68.43307034,-67.57482734
-68.43320032,-67.57530948
-68.43336805,-67.57591652
-68.43337833,-67.57629715
-68.43338447,-67.57634099
-68.43342879,-67.57660278
-68.43343357,-67.57689675
-68.43336065,-67.57756285
-68.43328299,-67.57778716
-68.43313782,-67.57800128
-68.43309965,-67.57806228
-68.43302174,-67.5781888
-68.43282719,-67.57832395
-68.43274289,-67.57838275
-68.43265323,-67.57846936
-68.43262382,-67.57851737
-68.43255717,-67.57856215
-68.43247986,-67.57871976
-68.4324684,-67.57873233
-68.43240264,-67.57886069
-68.43224397,-67.57899887
-68.43222767,-67.5790131
-68.43196714,-67.57920743
-68.43182774,-67.57928176
-68.43152898,-67.57940595
-68.43146423,-67.5794534
-68.43119807,-67.57965166
-68.43089492,-67.57987055
-68.43060454,-67.58015098
-68.43030083,-67.5802935
