Longitude,Latitude
-63.52298045,-64.76294867
-63.5237425,-64.76254664
-63.52383201,-64.76249946
-63.5244217,-64.76213436
-63.52415831,-64.76179878
-63.52429093,-64.76159155
-63.52435495,-64.7614899
-63.52435443,-64.76135
-63.52474694,-64.76115389
-63.52513996,-64.76109767
-63.52645354,-64.76123962
-63.52682408,-64.76132085
-63.52721771,-64.7614266
-63.52744563,-64.76149713
-63.5276323,-64.76160302
-63.52784044,-64.76191212
-63.52785751,-64.76216834
-63.52786242,-64.76224786
-63.52834078,-64.76285717
-63.52863129,-64.76305135
-63.52900432,-64.76317479
-63.52935647,-64.76324964
-63.52983062,-64.76335043
-63.53063773,-64.76332335
-63.5314861,-64.76326089
-63.53190005,-64.76326059
-63.5320864,-64.76327813
-63.53245928,-64.76335738
-63.53262536,-64.76348095
-63.53256454,-64.76379908
-63.5326547,-64.76391633
-63.53268243,-64.7639492
-63.53275178,-64.7640375
-63.53287608,-64.76406392
-63.53306469,-64.76406967
-63.53312449,-64.76407257
-63.53395225,-64.76402778
-63.53473137,-64.76389909
-63.5353588,-64.76379701
-63.53581402,-64.76376133
-63.53606225,-64.7637258
-63.53697342,-64.76383114
-63.53755063,-64.76382137
-63.5381307,-64.76394462
-63.53831744,-64.7640505
-63.53829719,-64.76415655
-63.53809114,-64.76437759
-63.53809188,-64.76455431
-63.5383177,-64.76465623
-63.53829943,-64.76468668
-63.53827202,-64.7647299
-63.53866855,-64.76495392
-63.53908291,-64.76504195
-63.53923254,-64.76507374
-63.53932462,-64.7650933
-63.53957099,-64.76515791
-63.53979894,-64.76521614
-63.53987031,-64.76523376
-63.54083507,-64.76548285
-63.54110042,-64.76567899
-63.54110103,-64.76581888
-63.54188836,-64.76598614
-63.54300232,-64.7661541
-63.5437272,-64.76623696
-63.54477702,-64.76645994
-63.54523676,-64.76690822
-63.54515923,-64.76705849
-63.54516018,-64.76726956
-63.5452064,-64.76731616
-63.54530573,-64.76741082
-63.54558444,-64.76749698
-63.5457618,-64.76755181
-63.54615541,-64.76761333
-63.54656944,-64.76761299
-63.54690079,-64.76763922
-63.54725316,-64.76773612
-63.54820938,-64.7680912
-63.54823009,-64.76809314
-63.54837972,-64.76811756
-63.54901276,-64.76822011
-63.54998559,-64.76818393
-63.55029591,-64.76813949
-63.55050987,-64.76814814
-63.55068933,-64.76815682
-63.55102027,-64.76809468
-63.55130934,-64.76793539
-63.55145072,-64.76767854
-63.55149405,-64.76759947
-63.55146628,-64.76756415
-63.55141074,-64.76749352
-63.55116186,-64.76739654
-63.5511272,-64.76736466
-63.55105793,-64.76730827
-63.55105555,-64.7672906
-63.55104108,-64.76715023
-63.5511023,-64.76696463
-63.55110685,-64.76695333
-63.55122119,-64.76681333
-63.55130598,-64.76674798
-63.55154202,-64.76656517
-63.55182932,-64.76652319
-63.55192816,-64.76650985
-63.55264714,-64.76631435
-63.55283332,-64.76628768
-63.55383084,-64.76614395
-63.55460451,-64.76584973
-63.55507051,-64.76566671
-63.55194265,-64.73496449
-63.55323245,-64.73472139
-63.55500342,-64.73423735
-63.55661251,-64.73354729
-63.55725549,-64.73351234
-63.55854691,-64.73361521
-63.55877003,-64.73367734
-63.56209867,-64.73462001
-63.56339386,-64.73498835
-63.56452575,-64.73574606
-63.56485093,-64.73598673
-63.56590425,-64.73663947
-63.56665982,-64.73702304
-63.56679112,-64.7370877
-63.56743647,-64.7370532
-63.56832608,-64.73715391
-63.5684057,-64.73743065
-63.56840987,-64.73777471
-63.56889612,-64.73804957
-63.56986312,-64.73842899
-63.57053545,-64.73869433
-63.57220941,-64.73935621
-63.5731788,-64.73973364
-63.57422924,-64.7402165
-63.57536203,-64.74062859
-63.57641253,-64.74110898
-63.57746409,-64.74176361
-63.57787151,-64.74227903
-63.57876643,-64.74324353
-63.57893053,-64.74379554
-63.57917028,-64.74509401
-63.57926281,-64.74558671
-63.5791048,-64.74607035
-63.57862461,-64.74648316
-63.57803753,-64.74669681
-63.57757656,-64.7468637
-63.57668855,-64.74710662
-63.57586668,-64.74726308
-63.57564174,-64.74731338
-63.57492388,-64.74757526
-63.57459591,-64.74769438
-63.57456846,-64.74771797
-63.57430545,-64.74794403
-63.57411333,-64.74810915
-63.57403149,-64.74826827
-63.57394211,-64.74831303
-63.573933,-64.74832825
-63.57368122,-64.74851012
-63.57362171,-64.74855387
-63.57331268,-64.74877506
-63.5732898,-64.74879472
-63.57318916,-64.74888121
-63.57314824,-64.74896077
-63.57331393,-64.74899594
-63.57338987,-64.74901206
-63.57347961,-64.74903111
-63.573643,-64.74906579
-63.57389383,-64.74911903
-63.57405952,-64.7491542
-63.57474286,-64.74927718
-63.57490905,-64.7494007
-63.57513777,-64.74960367
-63.57530422,-64.74977136
-63.57536724,-64.74993916
-63.57541019,-64.750213
-63.57534996,-64.75053113
-63.5750826,-64.7508053
-63.57479464,-64.75109716
-63.57456589,-64.75129128
-63.57434427,-64.75152859
-63.57399429,-64.75182935
-63.57387763,-64.7519296
-63.57376782,-64.75202396
-63.57372426,-64.75204413
-63.57343766,-64.7521745
-63.5730048,-64.75245767
-63.57282168,-64.7525953
-63.57257218,-64.75278502
-63.57224225,-64.75297973
-63.57187014,-64.75303312
-63.57151863,-64.75306882
-63.57108376,-64.75299858
-63.57083495,-64.75290165
-63.57079805,-64.75287911
-63.5705859,-64.75276054
-63.57029567,-64.75265481
-63.56975761,-64.75262885
-63.56946811,-64.75265564
-63.56909601,-64.75270903
-63.56876581,-64.75285955
-63.56858951,-64.75298882
-63.56841549,-64.75311613
-63.56814779,-64.75334611
-63.56781733,-64.75345246
-63.56736283,-64.7535766
-63.56672179,-64.75363908
-63.56618348,-64.75356893
-63.5658729,-64.75352505
-63.56544034,-64.75345528
-63.56510917,-64.7534291
-63.56457063,-64.75331476
-63.56411495,-64.75321802
-63.5638664,-64.75316525
-63.56345192,-64.75303312
-63.56326004,-64.75282813
-63.56324387,-64.75281243
-63.56301546,-64.75265362
-63.56273191,-64.75250026
-63.56228997,-64.75238925
-63.56195858,-64.75231889
-63.56162812,-64.75242522
-63.5612354,-64.75249627
-63.56098754,-64.75257603
-63.56085457,-64.75264585
-63.56071932,-64.75271764
-63.56049228,-64.75282388
-63.55997506,-64.75282436
-63.5596599,-64.7527795
-63.55918825,-64.7527014
-63.55864998,-64.75263121
-63.55803184,-64.75267645
-63.55768053,-64.75275629
-63.55716397,-64.75288929
-63.55687495,-64.75301423
-63.55685197,-64.7530167
-63.55681331,-64.75310165
-63.55697923,-64.75318102
-63.55731105,-64.75333975
-63.55735336,-64.75352525
-63.55704456,-64.75383477
-63.55669345,-64.75395878
-63.55646595,-64.75397666
-63.55609335,-64.75394165
-63.55545184,-64.75391573
-63.55503804,-64.7539161
-63.55466566,-64.75392527
-63.55423083,-64.75385497
-63.55373376,-64.75374939
-63.553071,-64.75360861
-63.5526774,-64.75350539
-63.55243323,-64.75340204
-63.55186673,-64.75319589
-63.55130335,-64.75316202
-63.55009026,-64.75281849
-63.55507051,-64.76566671
-63.55519,-64.76564304
-63.55521526,-64.76563614
-63.55524737,-64.76561844
-63.55537828,-64.76558004
-63.55660699,-64.76522059
-63.55789833,-64.76497742
-63.5589501,-64.76511487
-63.55951781,-64.76549281
-63.56040701,-64.76576735
-63.56177978,-64.76614698
-63.56371997,-64.76638467
-63.56408839,-64.76646286
-63.56418524,-64.76651038
-63.56422716,-64.76660753
-63.56422833,-64.76682842
-63.56410562,-64.76711128
-63.56400328,-64.76733227
-63.56373538,-64.76756226
-63.56350868,-64.76775686
-63.56324007,-64.76785431
-63.56299207,-64.76793407
-63.56279007,-64.76801378
-63.56270285,-64.76804921
-63.56251713,-64.76816425
-63.56240774,-64.76835923
-63.56237355,-64.76842062
-63.56233325,-64.76863272
-63.56229296,-64.76884481
-63.5621496,-64.76914537
-63.56186082,-64.76934886
-63.56161394,-64.76964951
-63.56143073,-64.76980676
-63.56140882,-64.77001786
-63.5613978,-64.77011114
-63.5613978,-64.77011114
-63.56139492,-64.77044396
-63.56133087,-64.77051372
-63.56130847,-64.77063155
-63.56129056,-64.77072582
-63.5613327,-64.77086715
-63.56141652,-64.77106146
-63.56145659,-64.77124648
-63.56160225,-64.77138772
-63.56181022,-64.77156424
-63.5618519,-64.77161721
-63.56205941,-64.77170538
-63.56209851,-64.77170387
-63.5623906,-64.77168739
-63.5626801,-64.77161643
-63.56303097,-64.77140403
-63.56312904,-64.77124097
-63.56333056,-64.77106553
-63.56333513,-64.77105915
-63.56342672,-64.77097806
-63.56345878,-64.77095054
-63.5637126,-64.77065872
-63.47659312,-64.79962243
-63.47669356,-64.79909907
-63.4766953,-64.79877063
-63.47633331,-64.79853166
-63.4761806,-64.79811639
-63.47602597,-64.79791908
-63.47579068,-64.79769234
-63.47566611,-64.79757014
-63.47505577,-64.79754333
-63.47453761,-64.79754839
-63.47408853,-64.79754852
-63.47402865,-64.79754805
-63.47343191,-64.7973818
-63.47320842,-64.79731951
-63.47282114,-64.79707269
-63.47269896,-64.7969927
-63.47201455,-64.79670226
-63.47192698,-64.796664
-63.47190626,-64.79666695
-63.47115797,-64.79677516
-63.47069733,-64.7967311
-63.47053595,-64.79661577
-63.47013944,-64.79633261
-63.4697222,-64.79603277
-63.46905624,-64.7957266
-63.46885806,-64.79562307
-63.46833956,-64.79535565
-63.46762074,-64.79509465
-63.4673834,-64.79497542
-63.46705619,-64.79481006
-63.4660818,-64.79454863
-63.46530574,-64.79451346
-63.4651123,-64.79450417
-63.46476899,-64.79433292
-63.46475747,-64.79432801
-63.46454549,-64.79422153
-63.46408708,-64.79406748
-63.46341921,-64.79398172
-63.46306239,-64.7940677
-63.46265024,-64.79409037
-63.46188334,-64.79398105
-63.46162532,-64.79387212
-63.46126815,-64.79363164
-63.46131852,-64.79336997
-63.46140815,-64.79321482
-63.46149089,-64.79307539
-63.46157363,-64.79293349
-63.46152278,-64.79275825
-63.46147204,-64.79267873
-63.4611653,-64.7922134
-63.46106152,-64.79205878
-63.4605318,-64.79191406
-63.46019094,-64.79181938
-63.4590647,-64.79146908
-63.45742505,-64.79111983
-63.45706096,-64.79076742
-63.45665557,-64.79057554
-63.45625028,-64.7904892
-63.45583579,-64.7904009
-63.45527167,-64.79033472
-63.45547679,-64.79059683
-63.45536869,-64.79071859
-63.45528818,-64.79080943
-63.45519617,-64.79091253
-63.45506966,-64.79105492
-63.45461851,-64.79119931
-63.45425022,-64.79131719
-63.45368626,-64.7914719
-63.45296795,-64.7915373
-63.45230249,-64.79144951
-63.45117615,-64.79077268
-63.45045995,-64.79050964
-63.44969071,-64.7900733
-63.44953851,-64.78965801
-63.44933106,-64.78923339
-63.44738542,-64.78870831
-63.44619042,-64.78831864
-63.44497934,-64.78792306
-63.44445676,-64.78790985
-63.44410684,-64.78790153
-63.44308242,-64.78790159
-63.44211093,-64.78785649
-63.44088156,-64.7875944
-63.43939666,-64.78722383
-63.43806377,-64.78705009
-63.4362728,-64.78672219
-63.43519778,-64.78654695
-63.43396854,-64.7862848
-63.43314909,-64.78578358
-63.59959781,-64.79357
-63.59938369,-64.7935737
-63.59862912,-64.79367625
-63.59855083,-64.79367683
-63.59819609,-64.79365566
-63.59792196,-64.79363931
-63.59721406,-64.79348945
-63.59707324,-64.79343513
-63.59683545,-64.79334067
-63.59660921,-64.79325356
-63.5964033,-64.79310456
-63.59549482,-64.79291223
-63.59448789,-64.79280445
-63.59443262,-64.79280255
-63.59327649,-64.79276366
-63.59211407,-64.7924636
-63.59145823,-64.79216295
-63.59127822,-64.79209786
-63.59074743,-64.79190702
-63.5880098,-64.79117282
-63.58748052,-64.79084745
-63.58710879,-64.79068047
-63.58636158,-64.79047808
-63.58599272,-64.79039995
-63.58584518,-64.79036869
-63.58578063,-64.79035502
-63.58519914,-64.7901436
-63.58503208,-64.78993171
-63.58494746,-64.78964904
-63.58498135,-64.78917085
-63.58500901,-64.78880165
-63.58507398,-64.788509
-63.58520645,-64.7883385
-63.58557877,-64.78786338
-63.58582471,-64.78743012
-63.58594673,-64.78705885
-63.58631658,-64.7865636
-63.58641907,-64.78638676
-63.58627345,-64.78628972
-63.58548516,-64.78612272
-63.58471548,-64.78598662
-63.58430964,-64.78587122
-63.58370346,-64.78574278
-63.58294714,-64.7855286
-63.58203674,-64.7853357
-63.58153329,-64.78544474
-63.58103112,-64.78576732
-63.58098982,-64.78579044
-63.58028329,-64.78620209
-63.57952198,-64.78630797
-63.57886772,-64.7862208
-63.57760143,-64.78578819
-63.57679418,-64.78551414
-63.5764423,-64.78516989
-63.57578287,-64.78497864
-63.57512681,-64.78456992
-63.57443216,-64.78425106
-63.57434205,-64.78419274
-63.57394635,-64.78382203
-63.57357252,-64.78365453
-63.57068723,-64.78218232
-63.57043099,-64.78204464
-63.57012595,-64.7818206
-63.57008349,-64.78163509
-63.56999981,-64.78148496
-63.56972888,-64.7811848
-63.56958262,-64.78095521
-63.56956055,-64.78070782
-63.56970412,-64.78045142
-63.56963984,-64.7800627
-63.56936795,-64.77958582
-63.56922219,-64.77944459
-63.56917951,-64.7792149
-63.56892702,-64.77891374
-63.56894511,-64.77885629
-63.56858997,-64.77829801
-63.56904117,-64.77791073
-63.56905881,-64.77776983
-63.56916162,-64.77763473
-63.56909857,-64.77746691
-63.56864072,-64.77706091
-63.56845279,-64.77677834
-63.56774618,-64.77631957
-63.5675863,-64.77611405
-63.56758395,-64.7761062
-63.56758162,-64.7761008
-63.56758831,-64.77606054
-63.56774089,-64.77534762
-63.56786408,-64.77515311
-63.56811094,-64.77485244
-63.56839998,-64.77469311
-63.56872867,-64.77463289
-63.56899685,-64.77444707
-63.56918234,-64.77428784
-63.5692432,-64.77405804
-63.5694282,-64.77381045
-63.56955872,-64.7736984
-63.56967551,-64.77359814
-63.56994415,-64.77350068
-63.56999933,-64.77349277
-63.57031658,-64.77344729
-63.57056388,-64.77323498
-63.57068722,-64.77307482
-63.570822,-64.77290239
-63.57097505,-64.77270441
-63.57101528,-64.77249231
-63.57093137,-64.772298
-63.57059239,-64.77215501
-63.57030874,-64.77203356
-63.57018387,-64.77191882
-63.57015539,-64.77176078
-63.57014119,-64.77168913
-63.56991158,-64.7713536
-63.56995206,-64.77118568
-63.5698272,-64.77107094
-63.56960088,-64.77091261
-63.56916546,-64.77079818
-63.56905932,-64.77074134
-63.56819289,-64.77005253
-63.56763756,-64.76988078
-63.56622467,-64.76979676
-63.56561956,-64.76977624
-63.56456276,-64.77003498
-63.5637126,-64.77065872
